job_title,salary_in_USD
Research Scientist,175000
Research Scientist,275000
Research Scientist,200000
Research Engineer,205000
Research Engineer,137000
Engineer,324000
Engineer,159000
Analyst,130000
Analyst,100000
Associate,110000
Associate,75000
Manager,207000
Manager,129500
Analyst,190000
Analyst,101000
Engineer,250000
Engineer,225000
Developer,92000
Developer,80000
Engineer,250000
Engineer,150000
Solutions Architect,215000
Solutions Architect,163000
Data Engineer,160000
Data Engineer,140000
Software Engineer,196600
Software Engineer,142000
Solutions Architect,247300
Solutions Architect,161300
Analyst,125000
Analyst,105000
Software Engineer,185000
Software Engineer,136000
Software Engineer,210000
Software Engineer,185000
Solutions Architect,246100
Solutions Architect,160500
Member of Technical Staff,251600
Member of Technical Staff,96800
Engineering Manager,290000
Engineering Manager,203000
Software Engineer,205000
Software Engineer,180000
Analyst,130000
Analyst,100000
Software Engineer,310000
Software Engineer,232000
Executive,145000
Executive,115000
Software Engineer,180000
Software Engineer,130000
Data Engineer,296000
Data Engineer,159000
Data Engineer,372800
Data Engineer,263160
Data Engineer,145000
Data Engineer,90000
Data Engineer,205600
Data Engineer,118900
Data Engineer,60759
Data Engineer,50632
Data Engineer,50778
Data Engineer,33852
Data Developer,46000
Data Developer,42905
AI Engineer,280000
AI Engineer,180000
AI Engineer,250000
AI Engineer,195000
Research Scientist,208000
Research Scientist,147000
Software Engineer,293000
Software Engineer,213000
Software Engineer,293000
Software Engineer,213000
Machine Learning Engineer,203500
Machine Learning Engineer,162800
Machine Learning Engineer,266500
Machine Learning Engineer,136500
Engineer,225000
Engineer,146000
Machine Learning Engineer,220000
Machine Learning Engineer,170000
Machine Learning Engineer,96428
Machine Learning Engineer,82142
Data Analyst,180000
Data Analyst,132000
Data Analyst,180000
Data Analyst,132000
Data Analyst,138510
Data Analyst,125693
Data Analyst,55714
Data Analyst,47142
Data Analyst,65000
Data Analyst,55000
Data Analyst,221600
Data Analyst,138500
Data Analyst,189000
Data Analyst,97000
Data Analyst,189000
Data Analyst,97000
Data Analyst,180000
Data Analyst,126000
Data Analyst,59493
Data Analyst,50632
Data Analyst,251600
Data Analyst,120100
Data Analyst,133861
Data Analyst,80317
Data Analyst,114000
Data Analyst,76000
Data Analyst,104806
Data Analyst,78602
Insight Analyst,63291
Insight Analyst,50632
Data Scientist,34000
Data Scientist,34000
Data Scientist,130000
Data Scientist,130000
Software Engineer,240000
Software Engineer,133000
Manager,123300
Manager,104800
Manager,180000
Manager,150000
Systems Engineer,176000
Systems Engineer,138000
Research Scientist,173000
Research Scientist,117000
Software Engineer,225600
Software Engineer,188000
Software Engineer,225600
Software Engineer,188000
Software Engineer,250200
Software Engineer,117200
Analyst,120000
Analyst,75000
Software Engineer,240000
Software Engineer,156400
Engineer,234000
Engineer,175000
Engineer,207000
Engineer,155000
Research Engineer,296000
Research Engineer,159000
Research Scientist,268000
Research Scientist,144000
Research Scientist,312200
Research Scientist,175800
Software Engineer,264200
Software Engineer,143100
Site Reliability Engineer,160000
Site Reliability Engineer,136000
System Engineer,273500
System Engineer,182300
Backend Engineer,195000
Backend Engineer,175000
Software Engineer,207000
Software Engineer,155300
Software Engineer,234000
Software Engineer,175000
Software Engineer,234000
Software Engineer,175000
Engineer,130000
Engineer,95000
Software Engineer,79700
Software Engineer,39500
Platform Engineer,220500
Platform Engineer,160500
Software Engineer,79700
Software Engineer,39500
Software Engineer,174600
Software Engineer,81900
Software Engineer,264000
Software Engineer,210000
Manager,187000
Manager,129000
Manager,159170
Manager,120600
Analyst,140000
Analyst,112000
Business Analyst,155000
Business Analyst,120000
Software Engineer,207000
Software Engineer,155300
Software Engineer,280000
Software Engineer,180000
Manager,157000
Manager,140000
Engineering Manager,405000
Engineering Manager,320000
Software Engineer,250000
Software Engineer,175000
Software Engineer,250000
Software Engineer,175000
Software Engineer,250000
Software Engineer,175000
Engineer,312200
Engineer,175800
Engineer,150000
Engineer,130000
Analyst,128500
Analyst,102800
Research Scientist,410000
Research Scientist,224000
Research Scientist,410000
Research Scientist,224000
Research Scientist,560000
Research Scientist,288000
Enterprise Account Executive,500000
Enterprise Account Executive,164000
Engineer,500000
Engineer,100000
Engineering Manager,254400
Engineering Manager,212000
Engineering Manager,405000
Engineering Manager,320000
Software Engineer,148000
Software Engineer,108000
Engineer,65696
Engineer,52556
Engineer,178000
Engineer,122000
Software Engineer,200000
Software Engineer,130000
Analyst,147000
Analyst,98000
Analyst,147000
Analyst,98000
Software Engineer,252000
Software Engineer,138000
Software Engineer,252000
Software Engineer,138000
Software Engineer,252000
Software Engineer,138000
Business Intelligence Engineer,259335
Business Intelligence Engineer,153275
Data Lead,61575
Data Lead,49260
Associate,250000
Associate,200000
Data Engineer,63291
Data Engineer,50632
Data Engineer,165360
Data Engineer,110240
Data Engineer,195500
Data Engineer,117500
Data Scientist,217400
Data Scientist,130400
Data Scientist,207000
Data Scientist,124200
Research Scientist,65000
Research Scientist,47500
Software Engineer,220000
Software Engineer,148000
Engineer,250000
Engineer,175000
Engineer,278300
Engineer,139100
Software Engineer,84214
Software Engineer,75816
Analyst,101265
Analyst,75949
Analyst,101265
Analyst,75949
Data Scientist,31200
Data Scientist,30000
Data Scientist,190000
Data Scientist,142500
Data Scientist,62400
Data Scientist,41600
Data Manager,64476
Data Manager,53901
Data Management Lead,81308
Data Management Lead,62546
Data Manager,68000
Data Manager,57800
Analyst,27789
Analyst,22231
Data Engineer,190000
Data Engineer,150000
Data Engineer,257500
Data Engineer,200000
Data Engineer,90000
Data Engineer,75000
Business Intelligence Developer,130000
Business Intelligence Developer,100000
Data Analyst,117040
Data Analyst,74500
Data Analyst,56343
Data Analyst,54500
Engineer,180000
Engineer,130000
Research Associate,70000
Research Associate,62000
Analyst,62000
Analyst,62000
Analyst,111150
Analyst,59850
Manager,248400
Manager,119200
Engineer,219000
Engineer,131000
Data Lead,265080
Data Lead,176720
Data Engineer,90000
Data Engineer,78050
Data Engineer,181000
Data Engineer,158600
Data Engineer,185000
Data Engineer,110000
Data Engineer,220700
Data Engineer,175800
Data Engineer,145548
Data Engineer,96012
Data Engineer,165600
Data Engineer,145100
Data Engineer,265080
Data Engineer,176720
Encounter Data Management Professional,107800
Encounter Data Management Professional,78400
Data Scientist,197400
Data Scientist,158600
Data Scientist,197400
Data Scientist,158600
Data Scientist,219203
Data Scientist,162019
Data Scientist,183500
Data Scientist,89400
Data Scientist,151646
Data Scientist,89203
Manager,233800
Manager,204900
Data Scientist,150500
Data Scientist,73300
Data Scientist,165600
Data Scientist,133000
Data Scientist,197400
Data Scientist,158600
Data Analyst,136000
Data Analyst,82600
Manager,180800
Manager,144000
Data Analyst,124400
Data Analyst,99100
Manager,220300
Manager,175500
Data Analyst,60000
Data Analyst,42000
Data Analyst,55000
Data Analyst,47000
Data Specialist,72000
Data Specialist,42000
Business Intelligence Engineer,121400
Business Intelligence Engineer,89000
Manager,275000
Manager,190000
Machine Learning Scientist,204600
Machine Learning Scientist,84500
Architect,244950
Architect,181050
Manager,201400
Manager,120800
Manager,257200
Manager,204900
Manager,176160
Manager,117440
Software Engineer,62000
Software Engineer,50000
Analytics Engineer,80000
Analytics Engineer,60000
Data Scientist,190035
Data Scientist,142526
Data Scientist,126000
Data Scientist,100800
Software Engineer,249400
Software Engineer,133500
Data Engineer,197730
Data Engineer,103450
Data Engineer,252100
Data Engineer,114600
Data Engineer,127430
Data Engineer,77570
Analyst,205340
Analyst,114080
Analyst,145860
Analyst,78540
Data Analyst,156700
Data Analyst,74600
Engineer,140280
Engineer,93500
Associate,230300
Associate,124400
Associate,264100
Associate,124950
Analyst,197730
Analyst,103450
Software Engineer,167490
Software Engineer,134010
Software Engineer,263600
Software Engineer,119800
Product Analyst,122726
Product Analyst,90710
Analyst,179240
Analyst,93770
AI Engineer,220000
AI Engineer,96600
AI Engineer,201000
AI Engineer,126000
Data Scientist,220000
Data Scientist,96700
Software Engineer,201000
Software Engineer,126000
Data Modeler,192540
Data Modeler,136380
Data Visualization Analyst,172000
Data Visualization Analyst,75600
Data Analyst,117700
Data Analyst,79800
Data Analyst,201400
Data Analyst,114500
Data Analyst,99000
Data Analyst,55100
Data Analyst,83366
Data Analyst,57949
Associate,202400
Associate,126000
Data Management Consultant,42000
Data Management Consultant,40000
Engineer,172000
Engineer,75600
Research Analyst,154000
Research Analyst,67700
Platform Engineer,158100
Platform Engineer,85300
Engineer,323000
Engineer,230000
Solutions Architect,189200
Solutions Architect,52800
Engineer,323000
Engineer,230000
Business Analyst,140000
Business Analyst,120000
Full Stack Developer,105100
Full Stack Developer,70100
Software Engineer,50245
Software Engineer,47348
Associate,115000
Associate,74476
Associate,141450
Associate,70550
Engineer,257600
Engineer,126650
Software Developer,185150
Software Developer,114750
Research Scientist,250000
Research Scientist,124000
Product Manager,243000
Product Manager,187000
Software Engineer,356500
Software Engineer,148000
Engineer,264500
Engineer,136000
Data Architect,140289
Data Architect,112231
Data Governance Analyst,130000
Data Governance Analyst,100000
Software Engineer,169500
Software Engineer,104000
Software Engineer,204500
Software Engineer,126000
Software Engineer,237500
Software Engineer,147000
Applied Scientist,223400
Applied Scientist,136000
Applied Scientist,223400
Applied Scientist,136000
Data Lead,145000
Data Lead,115000
Software Development Engineer,223600
Software Development Engineer,129300
Data Analyst,115000
Data Analyst,75000
Data Analyst,100000
Data Analyst,85000
Data Analyst,140000
Data Analyst,120000
Machine Learning Engineer,165000
Machine Learning Engineer,118000
Machine Learning Engineer,223600
Machine Learning Engineer,129300
Consultant,239000
Consultant,138200
Consultant,204300
Consultant,118200
Data Engineer,180000
Data Engineer,150000
Manager,218900
Manager,159200
Data Scientist,253000
Data Scientist,167300
Engineer,225000
Engineer,200000
Engineer,200500
Engineer,151000
Software Engineer,204500
Software Engineer,126000
Consultant,98800
Consultant,68730
Manager,236500
Manager,179982
Consultant,118000
Consultant,76500
Applied Scientist,250000
Applied Scientist,200000
Associate,131250
Associate,105000
Product Designer,300000
Product Designer,224000
Data Manager,36842
Data Manager,31578
Software Engineer,180000
Software Engineer,130000
AI Engineer,440000
AI Engineer,180000
AI Engineer,440000
AI Engineer,180000
Engineer,440000
Engineer,180000
Manager,219000
Manager,142000
Data Governance Analyst,205700
Data Governance Analyst,150000
Data Governance Analyst,205700
Data Governance Analyst,150000
Solutions Architect,200000
Solutions Architect,150000
Software Engineer,440000
Software Engineer,180000
Machine Learning Engineer,230000
Machine Learning Engineer,141950
Technical Lead,372000
Technical Lead,248000
Machine Learning Engineer,270000
Machine Learning Engineer,180000
Machine Learning Engineer,400000
Machine Learning Engineer,300000
Machine Learning Engineer,250000
